Empresa, Alborada
,,,,,,
contrato,nro_adh,parentesco,fecha_ingreso,estado,tipo
331,1627,CONYUGE,2011-03-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
331,1628,NIETO/A,2011-03-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
434,1629,TITULAR,2011-04-06 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
434,1630,CONYUGE,2011-06-07 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
434,1631,HIJO/A,2011-04-06 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
434,1632,HIJO/A,2011-04-06 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
434,1633,HIJO/A,2011-04-06 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
434,1634,HERMANO/A,2011-03-06 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
428,1635,TITULAR,2011-04-03 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
428,1636,CONYUGE,2011-04-03 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
428,1637,HIJO/A,2011-04-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
428,1638,HIJO/A,2011-04-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
428,1639,HIJO/A,2011-04-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
428,1640,HIJO/A,2011-04-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
766,889,TITULAR,2011-10-12 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
766,890,HIJO/A,2011-10-12 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
766,891,HIJO/A,2011-10-12 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
766,892,HIJO/A,2011-10-12 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
766,893,HIJO/A,2011-10-12 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
766,894,HERMANO/A,2011-10-12 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
475,1641,TITULAR,2011-06-01 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
765,914,TITULAR,2011-10-11 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
765,915,CONYUGE,2011-10-11 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
765,916,SUEGRA,2011-10-11 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
765,917,SUEGRO,2011-10-11 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
770,925,TITULAR,2011-10-13 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
770,926,MADRE,2011-10-13 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
509,1520,TITULAR,2011-07-13 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
511,1521,TITULAR,2011-07-13 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
794,1522,TITULAR,2011-09-21 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
794,1523,MADRE,2011-09-21 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
794,1524,PADRE,2011-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
794,1525,HERMANO/A,2011-09-21 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ASO0000489,12687,TITULAR,2011-06-07 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
ALP0000193,12694,TITULAR,2014-07-29 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ALP0000193,12695,CONYUGE,2014-07-21 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0000193,12696,HIJO/A,2014-07-21 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ALP0000193,12697,HIJO/A,2014-07-21 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
475,1642,CONYUGE,2011-06-01 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
475,1643,HIJO/A,2011-06-01 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
475,1644,HIJO/A,2011-06-01 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
475,1645,HERMANO/A,2011-06-01 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
313,1646,TITULAR,2011-03-10 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
313,1647,PADRE,2011-03-10 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
313,1648,CONYUGE,2011-03-10 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
313,1649,HIJO/A,2011-03-10 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
313,1650,HIJO/A,2011-03-10 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
313,1651,HIJO/A,2011-03-10 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
313,1652,HIJO/A,2011-03-10 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
891,1775,TITULAR,2011-12-07 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
888,1776,TITULAR,2011-12-07 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
886,1778,TITULAR,2011-12-02 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
885,1779,TITULAR,2011-12-06 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
885,1780,PADRE,2011-12-06 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
885,1781,MADRE,2011-12-06 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
310,1225,TITULAR,2011-03-09 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
310,1226,MADRE,2011-03-09 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
310,1228,HIJO/A,2011-03-09 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
310,1229,HIJO/A,2011-03-09 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ASO0000933,3094,TITULAR,2012-01-26 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
ASO0000933,3095,MADRE,2012-01-26 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000933,3096,HERMANO/A,2012-01-26 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000933,3097,HERMANO/A,2012-01-26 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000933,3098,ABUELO/A,2012-01-26 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000933,3099,ABUELO/A,2012-01-26 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000133,11652,CONYUGE,2008-08-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000133,11653,HIJO/A,2008-08-25 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000931,2161,TITULAR,2012-01-25 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
ASO0000962,2170,TITULAR,2012-02-16 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ASO0000959,2198,HIJO/A,2012-02-16 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000948,2002,TITULAR,2012-02-03 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 MAS PADRES O SUEGROS          "
ASO0000948,2003,PADRE,2012-02-03 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000948,2004,CONYUGE,2012-02-03 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000948,2005,HIJO/A,2012-02-03 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000947,2006,TITULAR,2012-02-02 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ASO0000947,2007,CONYUGE,2012-02-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000947,2008,HIJO/A,2012-02-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000947,2009,HIJO/A,2012-02-02 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000945,2015,TITULAR,2012-01-31 00:00:00,Activo,"TITULAR, CONYUGE E HIJOS MENORES DE 22 ANOS                                                         "
ASO0000945,2016,CONYUGE,2012-01-31 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
ASO0000945,2017,HIJO/A,2012-01-31 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
882,1786,TITULAR,2011-12-05 00:00:00,Activo,"TITULAR, PADRE Y MADRE                                                                              "
882,1787,HERMANO/A,2011-12-05 00:00:00,Activo,ADHERENTE SIN CARGO                                                  
882,1788,HERMANO/A,2011-12-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
882,1789,MADRE,2011-12-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
